id,ident,type,name,latitude_deg,longitude_deg,num_hangars,runaway_length,runaway_width
40168,SVJJ,small_airport,Curujujul Airport,7.443333149,-67.79666901,4,1494,7
40169,SVJL,small_airport,Los Lajeros Airport,8.016667366,-67.3833313,3,1260,5
6293,SVJM,medium_airport,San Juan de Los Morros Airport,9.906952858,-67.37963867,14,2478,14
40170,SVJO,small_airport,La Vigía Oeste Airport,9.666666985,-67.05000305,3,1293,7
40171,SVJU,small_airport,Hato La Laguna del Junco Airport,9.183333397,-68.09999847,3,1396,5
31718,SVKA,small_airport,Kavanayen Airport,5.632999897,-61.78300095,4,1047,5
40172,SVKB,small_airport,La Calzada Airport,7.983333111,-70.09999847,4,1487,5
40173,SVKC,small_airport,El Carrao Airport,8.539999962,-68.80500031,3,1164,7
40174,SVKI,small_airport,Piscuri Airport,7.546659946,-71.78839874,4,1092,7
40175,SVKL,small_airport,Las Clavellinas Airport,9.324999809,-70.97499847,4,1437,5
40176,SVKN,small_airport,Caño Negro Airport,5.5,-65.61833191,2,1338,6
40177,SVKV,small_airport,Corral Viejo Airport,9.666666985,-70.96666718,3,1173,7
40178,SVLA,small_airport,Las Adjuntas Airport,9.016667366,-63.75,3,1343,5
40179,SVLB,small_airport,La Blanquilla Airport,11.82057858,-64.58621216,3,1301,7
40180,SVLC,small_airport,El Lucero de Apure Airport,6.983333111,-68.06666565,3,1085,7
40181,SVLD,small_airport,Las Brisas Airport,7.203332901,-69.53666687,2,1299,6
40182,SVLE,small_airport,El Lucero del Zulia Airport,10.44999981,-71.3666687,3,1357,6
6294,SVLF,medium_airport,La Fria Airport,8.239167213,-72.27102661,15,2437,19
40183,SVLG,small_airport,Las Majaguas Airport,9.649999619,-68.98332977,4,1026,5
40184,SVLH,small_airport,Las Delicias Airport,7.166666985,-69.3833313,4,1126,5
40185,SVLI,small_airport,La Alcancía Airport,7.300000191,-67.33333588,2,1157,5
40186,SVLJ,small_airport,La Vieja Airport,9.683333397,-64.18333435,2,1022,5
40187,SVLK,small_airport,Hato Macolla Airport,6.166666985,-69.16666412,3,1039,5
40188,SVLL,small_airport,Callejas Airport,8.008333206,-69.62666321,4,1436,6
6295,SVLM,small_airport,Las Flores Airport,9.497940063,-62.90130615,3,1005,6
40189,SVLN,small_airport,La Candelaria Airport,10.72669983,-68.33350372,4,1251,7
6296,SVLO,small_airport,La Orchila Airport,11.80720043,-66.17960358,4,1249,5
40190,SVLP,small_airport,Las Lagunitas Airport,6.93333292,-68.3666687,3,1056,7
40191,SVLS,small_airport,Las Corobas Airport,6.766666889,-68.34999847,3,1022,6
40192,SVLT,small_airport,La Argentina Airport,7.583333015,-69.18333435,3,1064,6
40193,SVLU,small_airport,El Lechozo Airport,9.300000191,-66.67832947,3,1039,6
40194,SVLW,small_airport,Los Aguacates Airport,10.06833267,-68.02166748,3,1067,6
40195,SVLX,small_airport,La Yaguita Airport,6.966667175,-69.34999847,2,1207,7
40196,SVLY,small_airport,La Yagua Airport,7.283332825,-68.53333282,3,1288,7
40197,SVLZ,small_airport,Las Cruces Airport,8.32888031,-68.7519989,2,1442,5
40198,SVMA,small_airport,La Mona Airport,10.14319992,-68.19789886,3,1101,5
40199,SVMB,small_airport,El Embrujo Airport,8.671667099,-66.50499725,4,1327,5
6297,SVMC,medium_airport,La Chinita International Airport,10.55820847,-71.7278595,9,2381,10
6298,SVMD,medium_airport,Alberto Carnevalli Airport,8.58207798,-71.16104126,9,2020,20
40200,SVME,small_airport,Mapire Airport,7.738629818,-64.71949768,3,1105,6
40201,SVMF,small_airport,Mata Charo Airport,8.533332825,-69.94999695,3,1019,5
6299,SVMG,medium_airport,Del Caribe Santiago Mariño International Airport,10.91260338,-63.96659851,11,2385,20
40202,SVMH,small_airport,Macanillal Airport,7.31666708,-68,2,1388,7
6300,SVMI,medium_airport,Maiquetía (Simón Bolívar Internacional) Airport,10.60311699,-66.99058533,13,2755,14
40203,SVMJ,small_airport,Hacienda Las Lomas Airport,10.59833336,-68.53500366,3,1000,7
40204,SVMK,small_airport,El Milagro Cojedes Airport,9.229999542,-67.97000122,2,1122,6
40205,SVML,small_airport,El Milagro Sureste Airport,7.266666889,-67.28333282,2,1022,6
40206,SVMM,small_airport,Mamón Airport,11.26666737,-70.25,3,1418,7
40207,SVMN,small_airport,Mene Grande Airport,9.803159714,-70.89219666,4,1481,6
40208,SVMO,small_airport,El Milagro Oeste Airport,7.68333292,-68.18333435,2,1268,7
6301,SVMP,medium_airport,Metropolitano Airport,10.13316917,-66.78782654,10,2324,15
40209,SVMQ,small_airport,Fundo la Marqueseña Airport,8.841667175,-70.03333282,3,1397,7
40210,SVMS,small_airport,Guasimal Airport,7.716667175,-67.98332977,4,1139,5
6302,SVMT,medium_airport,Maturín Airport,9.754529953,-63.1473999,12,2186,15
40211,SVMV,small_airport,Maroa Airport,2.692500114,-67.51889801,4,1244,7
40212,SVMW,small_airport,Los Malabares Airport,7.616666794,-72.44999695,4,1357,6
40213,SVMX,small_airport,Mata Airport,9.199999809,-64.05000305,2,1284,5
40214,SVMY,small_airport,Manapiare Airport,5.30833292,-66.05000305,3,1085,7
6303,SVMZ,small_airport,Mantecal Airport,7.557579994,-69.14160156,3,1046,5
40215,SVNA,small_airport,Macana Airport,9.923020363,-72.08049774,4,1343,6
40216,SVNB,small_airport,Maripa Airport,7.400000095,-65.18333435,4,1233,6
40217,SVNE,small_airport,Las Mercedes Airport,7.766666889,-70.26667023,4,1061,5
40218,SVNF,small_airport,Morichitos Airport,7.383333206,-68.83333588,4,1439,7
40219,SVNG,small_airport,El Mango Airport,10.28333282,-72.46666718,3,1042,5
40220,SVNJ,small_airport,Morichito II Airport,8.966667175,-66.08333588,2,1035,6
40221,SVNK,small_airport,Hato Mikitole Airport,8.417778015,-63.56777954,3,1414,6
40222,SVNP,small_airport,Marisol Airport,9.133333206,-69.05500031,4,1134,7
40223,SVNR,small_airport,El Morichal Airport,6.983333111,-68.6333313,4,1191,6
40224,SVNT,small_airport,Mata de Turagua Airport,7.699999809,-69.30000305,2,1418,7
40225,SVNV,small_airport,Las Nieves Airport,6.583333015,-66.19999695,2,1211,7
6304,SVNX,small_airport,Morichal Airport,8.828149796,-63.09500122,2,1073,6
40226,SVOA,small_airport,San Lorenzo De Barinas Airport,8.284722328,-69.91666412,3,1421,6
40227,SVOB,small_airport,San Lorenzo De Falcón Airport,11.05000019,-68.48332977,4,1112,6
40228,SVOC,small_airport,San Luis Capanaparo Airport,6.966667175,-68.33333588,4,1365,5
40229,SVOD,small_airport,Santa Ana Airport,7.983333111,-67.65000153,3,1017,5
6305,SVOE,small_airport,Sabaneta Airport,8.744139671,-69.9138031,2,1265,7
6306,SVOF,small_airport,Santa Bárbara de Monagas Airport,9.69849968,-63.62229919,4,1184,6
40230,SVOG,small_airport,Santa Bárbara del Amazonas Airport,3.94166708,-67.07833099,4,1050,6
40231,SVOH,small_airport,San Silvestre Airport,8.350000381,-70.05000305,3,1087,6
40232,SVOI,small_airport,Los Indios Airport,7.300000191,-68.06666565,2,1203,7
40233,SVOJ,small_airport,Ojo de Agua Airport,8.066666603,-70.18333435,4,1161,5
6307,SVOK,small_airport,Oritupano Airport,9.061667442,-63.44499969,2,1133,7
40234,SVOL,small_airport,San Roque Airport,9.316666603,-64.6333313,3,1313,7
6308,SVON,small_airport,Oro Negro Airport,10.33069992,-71.32250214,2,1264,5
40235,SVOO,small_airport,Hato El Rosero Airport,7.650000095,-69.41666412,3,1125,5
40236,SVOP,small_airport,Los Oripopos Airport,7.599999905,-68.43333435,4,1103,5
40237,SVOQ,small_airport,Santa Mónica Airport,8.666666985,-67.66666412,4,1270,7
40238,SVOR,small_airport,San Ramón Airport,8.091667175,-66.42166901,3,1480,5
40239,SVOS,small_airport,Los Cocos Airport,7.466667175,-68.66666412,2,1081,5
40240,SVOT,small_airport,San Pablo De Barinas Airport,7.766666889,-70.6333313,2,1048,6
40241,SVOW,small_airport,Coco de Mono Airport,7.199999809,-68.51667023,3,1049,5
40242,SVOZ,small_airport,San Pablo Paeño Airport,7.783332825,-68.5,4,1276,6
6309,SVPA,medium_airport,Cacique Aramare Airport,5.619989872,-67.60610199,8,2760,11
26482,SVPB,small_airport,Punta Brava Airport,10.78390026,-68.34369659,3,1026,7
6310,SVPC,medium_airport,General Bartolome Salom International Airport,10.48050022,-68.07299805,8,2049,10
40244,SVPD,small_airport,Hato La Ponderosa Airport,7.099999905,-67.90000153,4,1271,6
6311,SVPE,small_airport,Pedernales Airport,9.979240417,-62.22859955,2,1239,7
40245,SVPF,small_airport,Pariaguán Airport,8.819120407,-64.73970032,2,1080,7
40246,SVPG,small_airport,El Progreso Airport,7.133333206,-68.58333588,3,1111,5
40247,SVPH,small_airport,Perai Tepuy Airport,4.56666708,-61.48333359,3,1087,7
40248,SVPI,small_airport,El Paují Airport,4.466667175,-61.5933342,4,1323,6
40249,SVPJ,small_airport,Pesurca Airport,6.283332825,-69.31666565,3,1457,6
40250,SVPK,small_airport,Las Palmeras Airport,7.633333206,-69.3666687,3,1294,6
40251,SVPL,small_airport,El Pueblito Airport,7.81666708,-62.71666718,3,1187,5
6312,SVPM,medium_airport,Paramillo Airport,7.801320076,-72.20290375,13,2534,17
40252,SVPN,small_airport,Espino Airport,8.563500404,-66.01830292,3,1289,6
40253,SVPO,small_airport,Hato El Porvenir Airport,7.550000191,-68.25,2,1333,5
6313,SVPP,small_airport,Luepa Airport,5.792679787,-61.44020081,4,1466,7
6314,SVPQ,small_airport,El Pardillero Airport,8.598270416,-69.76080322,3,1245,5
6315,SVPR,medium_airport,General Manuel Carlos Piar International Airport,8.28853035,-62.76039886,13,2084,11
40254,SVPS,small_airport,Hacienda La Pastora Airport,9.890000343,-70.12166595,3,1025,7
6316,SVPT,medium_airport,Palmarito Airport,7.566669941,-70.1832962,13,2532,15
40255,SVPU,small_airport,La Paragua Airport,6.849999905,-63.31666565,3,1457,7
40256,SVPV,small_airport,Pedraza La Vieja Airport,7.916666985,-71.03333282,2,1163,6
40257,SVPW,small_airport,Pelayo Airport,9,-63.66666794,2,1219,7
40258,SVPX,small_airport,El Piñal Airport,7.366666794,-68.68333435,3,1312,6
40259,SVPY,small_airport,Palma Sola Airport,10.48999977,-68.17500305,4,1446,7
40260,SVPZ,small_airport,La Paz Airport,7.488333225,-68.99333191,3,1480,5
40261,SVQA,small_airport,Santa Rosalía Airport,7.466667175,-65.56666565,4,1051,7
40262,SVQB,small_airport,Santa Elena de Río Claro Airport,7.050000191,-67.76667023,4,1418,5
40263,SVQC,small_airport,Santa María La Tigra Airport,6.5,-67.1333313,3,1361,6
40264,SVQD,small_airport,Santa Juana Airport,8.958333015,-65.13833618,2,1200,6
40265,SVQI,small_airport,Tucupido Airport,9.350000381,-65.80000305,3,1154,5
40266,SVQJ,small_airport,La Trinidad De Apure Airport,7.233333111,-69.09999847,2,1111,6
40267,SVQK,small_airport,Tierra Negra Airport,9.678333282,-66.16333008,2,1478,7
40268,SVQL,small_airport,Tocomita Airport,7.757760048,-63.08229828,2,1328,7
40269,SVQN,small_airport,Torunos Airport,8.316666603,-70.05000305,3,1008,5
40270,SVQO,small_airport,Tocuyito Airport,10.08230019,-68.1190033,2,1420,7
40271,SVQP,small_airport,Miquelon Airport,9.050000191,-71.36805725,4,1425,6
40272,SVQQ,small_airport,Los Conucos Airport,9.850000381,-65.31666565,3,1001,6
40273,SVQR,small_airport,Santa Rita Airport,7.516666889,-68.68333435,2,1441,6
40274,SVQS,small_airport,Santa Rita Airport,7.666666985,-66.80000305,3,1104,5
40275,SVQT,small_airport,Los Quitasoles Airport,7.633333206,-69.92500305,2,1188,5
6317,SVQU,small_airport,Santa Rosa de Guanare Airport,8.749580383,-69.72250366,2,1153,5
40276,SVQW,small_airport,Tamatal Airport,8.833333015,-66.3666687,3,1478,6
40277,SVQX,small_airport,Tamayare Airport,10.5666666,-70.1333313,4,1478,6
40278,SVQY,small_airport,Tapaquire Airport,7.909999847,-64.05833435,4,1304,6
40279,SVQZ,small_airport,Santa Rosa de Barinas Airport,8.433333397,-69.73332977,2,1151,6
6318,SVRA,small_airport,Río de Agua Airport,10.5717001,-62.99229813,4,1236,5
6319,SVRB,small_airport,Cumarebo Airport,11.48666668,-69.35500336,3,1061,6
40280,SVRC,small_airport,El Rocío Airport,10.78333282,-68.55000305,3,1211,5
40281,SVRE,small_airport,Aracay Abajo Airport,8.393333435,-65.8666687,4,1367,6
40282,SVRF,small_airport,La Reforma Airport,9.119999886,-66.42333221,3,1205,6
40283,SVRG,small_airport,Rancho Grande de Apure Airport,7.349999905,-69.34999847,3,1369,5
40284,SVRH,small_airport,Rancho Grande de Táchira Airport,7.616666794,-71.98332977,4,1197,7
40285,SVRI,small_airport,Riecito Airport,6.784060001,-68.86509705,2,1253,5
40286,SVRK,small_airport,Los Arrecifes Airport,9.166666985,-67.75,2,1236,7
40287,SVRL,small_airport,San Pancracio Airport,8.516667366,-69.64167023,3,1133,5
40288,SVRM,small_airport,Hato La Romereña Airport,9.5,-67.66666412,2,1317,5
40289,SVRN,small_airport,El Terrón Airport,9.383333206,-63.26666641,4,1333,6
40290,SVRO,small_airport,El Rosario Airport,10.43666744,-63.91666794,3,1095,7
40291,SVRQ,small_airport,Rosetta Airport,5.43333292,-66.13417053,2,1414,6
40292,SVRR,small_airport,Carrao Airport,5.966667175,-62.25,3,1149,5
40293,SVRS,small_airport,Gran Roque Airport,11.94999981,-66.66999817,2,1216,7
40294,SVRT,small_airport,Corocito Airport,7.050000191,-68.56666565,3,1493,7
40295,SVRU,small_airport,Roblecito Airport,9.200220108,-66.31111145,3,1041,7
40296,SVRW,small_airport,Rosario Airport,9.199999809,-72.3833313,3,1016,7
6320,SVRX,small_airport,Hacienda Río Yaza Airport,9.84346962,-72.54720306,2,1064,6
40297,SVRY,small_airport,El Merey Airport,8.166666985,-62.83333206,3,1129,6
40298,SVRZ,small_airport,El Corozo Airport,8.466667175,-66.03333282,4,1388,5
24677,SVS,small_airport,Stevens Village Airport,66.00900269,-149.095993,4,1230,5
6321,SVSA,medium_airport,San Antonio Del Tachira Airport,7.840829849,-72.43969727,12,2568,18
6322,SVSB,small_airport,Santa Bárbara de Barinas Airport,7.803514004,-71.16571808,3,1437,6
40299,SVSC,small_airport,San Carlos Río Negro Airport,1.916666985,-67.05000305,2,1026,7
40300,SVSD,small_airport,Sabana Dulce Airport,8.816666603,-69.6333313,4,1119,7
6323,SVSE,medium_airport,Santa Elena de Uairen Airport,4.554999828,-61.15000153,15,2028,20
40301,SVSF,small_airport,San Antonio De Falcon Airport,11.05000019,-68.38500214,2,1372,6
40302,SVSG,small_airport,San Antonio De Barinas Airport,8.566666603,-70.05000305,4,1055,7
40303,SVSH,small_airport,San Juan De Río Claro Airport,7.184166908,-67.16805267,2,1062,7
40304,SVSI,small_airport,Agropecuaria San Francisco Airport,8.949999809,-68.08333588,3,1460,5
40305,SVSJ,small_airport,Central Bolívar Airport,8.916666985,-71.93333435,4,1222,6
40306,SVSK,small_airport,Nuestra Señora del Socorro Airport,9.77833271,-68.17500305,3,1033,7
40307,SVSL,small_airport,Hacienda Santa Elena de Mirand Airport,10.3166666,-66.30000305,2,1062,6
40308,SVSM,small_airport,Fundo Santa María Airport,8.321666718,-70.24666595,3,1493,5
6324,SVSN,small_airport,Los Siete Samanes Airport,8.875639915,-66.83989716,4,1181,6
6325,SVSO,medium_airport,Mayor Buenaventura Vivas International Airport,7.565380096,-72.03510284,11,2591,14
6326,SVSP,medium_airport,Sub Teniente Nestor Arias Airport,10.27869987,-68.75520325,13,2405,19
40309,SVSQ,small_airport,San Leonardo Airport,7.033332825,-68.33333588,2,1097,5
6327,SVSR,medium_airport,San Fernando De Apure Airport,7.883319855,-67.44400024,15,2876,13
40310,SVSS,small_airport,Hacienda San José Airport,9.466667175,-71.03333282,4,1187,7
6328,SVST,medium_airport,San Tome Airport,8.945146561,-64.1510849,9,2463,18
40311,SVSU,small_airport,San Benito Airport,10.30222225,-72.05222321,4,1453,5
40312,SVSW,small_airport,San Francisco De Carabobo Airport,10.10222244,-68.08333588,4,1171,5
40313,SVSX,small_airport,San Juan de los Cayos Airport,11.17500019,-68.42166901,2,1354,5
40314,SVSY,small_airport,San Francisco de Mérida Airport,8.800000191,-71.58333588,4,1490,7
6329,SVSZ,medium_airport,Santa Bárbara del Zulia Airport,8.974550247,-71.94325256,15,2351,20
40316,SVTB,small_airport,Turapa Airport,7.400000095,-64.3666687,4,1355,6
6330,SVTC,medium_airport,Tucupita Airport,9.088994026,-62.09417343,14,2838,13
40317,SVTD,small_airport,La Estacada Airport,7.400000095,-69.06666565,4,1310,5
40318,SVTE,small_airport,Antabare Airport,6.483333111,-62.8833313,4,1072,5
40319,SVTF,small_airport,La Trinidad de Ferro Airport,7.400000095,-67.94999695,4,1277,6
40320,SVTG,small_airport,La Tigra Airport,7.633333206,-68.69999695,2,1374,6
40321,SVTJ,small_airport,Central Matilde Airport,10.15789986,-68.86160278,2,1101,7
6331,SVTK,small_airport,La Trinidad de Orichuna Airport,7.138332844,-69.77500153,2,1112,5
40322,SVTL,small_airport,La Centella Airport,6.94166708,-65.89167023,2,1073,5
6332,SVTM,medium_airport,Tumeremo Airport,7.25,-61.43333435,13,2817,13
40323,SVTN,small_airport,La Trinidad de Barinas Airport,8.133333206,-68.66666412,4,1085,6
40324,SVTO,small_airport,El Toco Airport,9.199999809,-64.84999847,2,1299,5
40325,SVTP,small_airport,Playa Pintada Airport,10.13333321,-65.44166565,3,1432,5
32396,SVTR,small_airport,Temblador Airport,9.016667366,-62.73333359,4,1025,5
40326,SVTT,small_airport,La Torta Airport,9.511260033,-66.55390167,3,1266,6
40327,SVTU,small_airport,Turagua Airport,7.783332825,-69.23332977,3,1179,5
40328,SVTV,small_airport,Turen Airport,9.25,-69.1333313,4,1059,5
40329,SVTY,small_airport,Toromacho Airport,9.083333015,-66.3833313,3,1256,5
40330,SVUA,small_airport,Mayupa Airport,6.150000095,-62.70000076,4,1155,6
40331,SVUK,small_airport,San Ignacio Airport,9.449999809,-68.3666687,2,1353,7
32549,SVUM,small_airport,Uriman Airport,5.333333015,-62.76666641,2,1135,6
6333,SVUP,small_airport,Upata Airport,7.979939938,-62.32279968,3,1282,6
32398,SVUQ,small_airport,Uon Quen Airport,4.983333111,-61.72833252,3,1449,5
40332,SVUY,small_airport,Uruyen Airport,5.680049896,-62.4571991,4,1128,6
6334,SVVA,medium_airport,Arturo Michelena International Airport,10.14973259,-67.92839813,15,2646,19
40333,SVVB,small_airport,Bajo Verde Airport,9.051388741,-66.46749878,3,1239,7
40334,SVVD,small_airport,Valle Grande Airport,8.266667366,-67.16666412,4,1299,7
6335,SVVG,medium_airport,Juan Pablo Pérez Alfonso Airport,8.624138832,-71.67266846,10,2047,16
40335,SVVH,small_airport,Valle Hondo Airport,9.366666794,-62.91666794,4,1179,5
40336,SVVK,small_airport,La Verdad Airport,7.133333206,-69.05000305,4,1019,6
6336,SVVL,medium_airport,Dr. Antonio Nicolás Briceño Airport,9.340477943,-70.58406067,8,2536,20
40337,SVVM,small_airport,Buena Vista del Caño Medio Airport,6.916666985,-68.15000153,3,1491,6
6337,SVVP,medium_airport,Valle de La Pascua Airport,9.222027779,-65.99358368,8,2335,13
32399,SVVQ,small_airport,Venelac  Airport,10.24279976,-70.50180054,4,1440,6
40338,SVVR,small_airport,Hato La Vergareña Airport,6.833333015,-63.58333206,3,1230,7
40339,SVVS,small_airport,Villa del Rosario Airport,10.3166666,-72.30000305,4,1455,6
40340,SVVV,small_airport,Venepal Airport,10.54020023,-68.24539948,3,1100,7
40341,SVVX,small_airport,Los Venados Airport,6.561666965,-66.00166321,2,1457,5
40342,SVWA,small_airport,Mata de Agua Airport,7.31666708,-67.90833282,3,1308,6
6338,SVWB,small_airport,La Bananera Airport,10.47949982,-68.47280121,4,1009,5
40343,SVWE,small_airport,Bella Vista Airport,8.011667252,-69.83166504,4,1056,5
40344,SVXF,small_airport,Hato Santa Clara Airport,7.150000095,-69.25,3,1421,6
40345,SVYA,small_airport,Yaure Airport,7.716667175,-71.23332977,4,1394,7
40346,SVYG,small_airport,El Yagual Airport,7.466667175,-68.44999695,4,1312,7
40347,SVYI,small_airport,El Yavi Airport,5.458333015,-65.89833069,3,1383,6
40348,SVYP,small_airport,Yopita Airport,7.199999809,-69.31666565,4,1375,5
40349,SVYT,small_airport,Yutaje Airport,5.609779835,-66.11039734,3,1250,7
37779,SWAA,small_airport,Fazenda Ykaraí Airport,-14.54388905,-50.59277725,2,1068,6
37780,SWAE,small_airport,Uaicas Airport,3.545000076,-63.18220139,4,1115,7
37781,SWAF,small_airport,Agroer Aviação Agrícola Airport,-16.48388863,-54.66722107,3,1236,5
37782,SWAH,small_airport,Agropecuária Floresta São Joaquim Ltda Airport,-10.14166737,-60.65277863,2,1208,6
37783,SWAK,small_airport,Assunção do Içana Airport,1.066388965,-67.60055542,4,1203,5
37784,SWAN,small_airport,Arenápolis Airport,-14.50027847,-57.01722336,3,1005,5
37785,SWAO,small_airport,Anamoim Airport,1.799720049,-67.3839035,2,1397,6
37786,SWAP,small_airport,Fazenda Apemag Airport,-15.33361053,-57.3172226,3,1277,6
37787,SWAQ,small_airport,Érico Airport,3.763329983,-62.40940094,3,1445,6
37788,SWAR,small_airport,Fazenda Aruanã Airport,-13.08277798,-51.58638763,4,1121,6
37789,SWAS,heliport,Telebrás I Heliport,-15.80611134,-47.88360977,9,,
